,index,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Uploader,Album ID,Album hrefs,Download URLs
4133,32012,01 - C3869 - 3805-KP_Sivanandam-V,2,dinamE_sudinamu,latAngi,tyAgarAja,KP Sivanandam,1,c3869,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3805-KP_Sivanandam-Veena-TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3801---4000/3805-KP_Sivanandam-Veena-TV_Audio/02-dinamE_sudinamu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3805-KP_Sivanandam-Veena-TV_Audio/
4134,32240,15 - C0218 - 213-Sudha_Raghunatha,9,rAgam_tAnam_pallavi,latAngi,Own/Others,Sudha Raghunathan,15,c0218,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/213-Sudha_Raghunathan-Live_Concert-3/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-201-300/213-Sudha_Raghunathan-Live_Concert-3/09-rAgam_tAnam_pallavi-latAngi.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-201-300/213-Sudha_Raghunathan-Live_Concert-3/
4135,32042,01 - c0638 - 134.A.K.C.NATARAJAN-,2,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,AKC Natarajan,1,c0638,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/134.A.K.C.NATARAJAN-ISAI_VIZHA_1958/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0001---0200/134.A.K.C.NATARAJAN-ISAI_VIZHA_1958/02-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/134.A.K.C.NATARAJAN-ISAI_VIZHA_1958/
4136,32260,22 - C0156 - 115_La_Beaute_de_Kha,1,tAmra_lOcani_latAngi,latAngi,bAlamuraLi_krishNA,M BalamuraliKrishna,22,c0156,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/115_La_Beaute_de_Khara-hara-priya/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreenivasa/Dr_M_Balamurali_Krishna/115_La_Beaute_de_Khara-hara-priya/01-tAmra_lOcani_latAngi-latAngi.mp3&amp;url=http://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/115_La_Beaute_de_Khara-hara-priya/
4138,32181,01 - c2000 - 1996-Trichur_Brother,4,piravA_varam_tArum,latAngi,pApanAsam_sivan,Trichur Brothers,1,c2000,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1996-Trichur_Brothers/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1996-Trichur_Brothers/04-piravA_varam_tArum-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1996-Trichur_Brothers/
4139,32077,01 - C3791 - 3726-Mysore_M_Nagara,2,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,"Mysore M Nagaraj,M Manjunath",1,c3791,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3726-Mysore_M_Nagaraj-M_Manjunath-Violin_Duet-NP/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3601---3800/3726-Mysore_M_Nagaraj-M_Manjunath-Violin_Duet-NP/02-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3726-Mysore_M_Nagaraj-M_Manjunath-Violin_Duet-NP/
4141,31943,01 - C4861 - 4776-CN_Chandrasekha,3,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,CN Chandrasekharan,1,c4861,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4776-CN_Chandrasekharan-Violin-Ragam_24x7/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4601---4800/4776-CN_Chandrasekharan-Violin-Ragam_24x7/03-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4776-CN_Chandrasekharan-Violin-Ragam_24x7/
4142,32268,01 - c0623 - 117.CHARUMATHI_RAMAC,2,vEnkata_ramaNA,latAngi,pApanAsam_sivan,Charumathi Ramachandran,1,c0623,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/117.CHARUMATHI_RAMACHANDRAN/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0001---0200/117.CHARUMATHI_RAMACHANDRAN/02-vEnkata_ramaNA-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/117.CHARUMATHI_RAMACHANDRAN/
4143,31903,01 - c0514 - 1565-M_S_Anantharama,4,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,MS Anantharaman,1,c0514,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1565-M_S_Anantharaman-MAS-MAK-Violin_Trio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1401---1600/1565-M_S_Anantharaman-MAS-MAK-Violin_Trio/04-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1565-M_S_Anantharaman-MAS-MAK-Violin_Trio/
4144,32319,57 - C0359 - 359-V_Shankaranaraya,4,vEnkata_ramaNA,latAngi,pApanAsam_sivan,V Shankaranarayanan,57,c0359,https://www.sangeethamshare.org/sreekanth/359-V_Shankaranarayanan-Live_Concert1/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sreekanth/359-V_Shankaranarayanan-Live_Concert1/04-vEnkata_ramaNA-latAngi.MP3&amp;url=http://www.sangeethamshare.org/sreekanth/359-V_Shankaranarayanan-Live_Concert1/
4145,32050,01 - c1121 - 647.NAGAMANI_SRINATH,4,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Nagamani Srinath,1,c1121,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/647.NAGAMANI_SRINATH/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/647.NAGAMANI_SRINATH/04-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/647.NAGAMANI_SRINATH/
4149,32010,01 - C0709 - Sirkali_Dr.G.Sivachi,9,dinamE_sudinamu,latAngi,tyAgarAja,Seergazhi G Shivachidambaram,1,c0709,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/202.Thiruvaiyyaru_2007-National_Programme-Live_Relay/Sirkali_Dr.G.Sivachidambaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/202.Thiruvaiyyaru_2007-National_Programme-Live_Relay/Sirkali_Dr.G.Sivachidambaram/09-dinamE_sudinamu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/202.Thiruvaiyyaru_2007-National_Programme-Live_Relay/Sirkali_Dr.G.Sivachidambaram/
4151,32109,01 - C6256 - 6104-Jayashree_Jayar,2,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Jayashree Jayarajkrishnan,1,c6256,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6104-Jayashree_Jayarajkrishnan-Veena/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6001---6200/6104-Jayashree_Jayarajkrishnan-Veena/02-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6104-Jayashree_Jayarajkrishnan-Veena/
4152,32069,01 - c3027 - 272.Bombay_Sisters-D,4,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Bombay Sisters,1,c3027,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/272.Bombay_Sisters-DTH/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/272.Bombay_Sisters-DTH/04-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/272.Bombay_Sisters-DTH/
4153,32221,55 - C0023 - 023-Pattabhirama_Pan,3,piravA_varam_tArum,latAngi,pApanAsam_sivan,Pattabhirama Pandit,55,c0023,https://www.sangeethamshare.org/vikram/UPLOADS-001-100/023-Pattabhirama_Pandit/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vikram/UPLOADS-001-100/023-Pattabhirama_Pandit/03-piravA_varam_tArum-latAngi.mp3&amp;url=http://www.sangeethamshare.org/vikram/UPLOADS-001-100/023-Pattabhirama_Pandit/
4154,31913,01 - C1075 - 591.T.S.SANKARAN_FLU,4,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,TS Sankaran,1,c1075,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/591.T.S.SANKARAN_FLUTE/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0401---0600/591.T.S.SANKARAN_FLUTE/04-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/591.T.S.SANKARAN_FLUTE/
4155,32168,01 - C0777 - 280.Thirupulivanam_E,2,piravA_varam_tArum,latAngi,pApanAsam_sivan,Thirupulivanam E Haridas,1,c0777,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/280.Thirupulivanam_E_Haridas-Nadaswaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/280.Thirupulivanam_E_Haridas-Nadaswaram/02-piravA_varam_tArum-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/280.Thirupulivanam_E_Haridas-Nadaswaram/
4156,32013,03 - C0110 - 126-sIrgAzhi_G_shiva,6,dinamE_sudinamu,latAngi,tyAgarAja,Seergazhi G Shivachidambaram,3,c0110,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/126-sIrgAzhi_G_shivachidhambaram-Chennaiyil_thiruvaiyyAru-2005/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/126-sIrgAzhi_G_shivachidhambaram-Chennaiyil_thiruvaiyyAru-2005/06-I_dhinamE_sudhinamu-lathAngi.mp3&amp;url=http://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/126-sIrgAzhi_G_shivachidhambaram-Chennaiyil_thiruvaiyyAru-2005/
4158,32008,01 - C0533 - 1319-K_V_Ramanujam-F,4,dinamE_sudinamu,latAngi,tyAgarAja,KV Ramanujam,1,c0533,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1319-K_V_Ramanujam-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1201---1400/1319-K_V_Ramanujam-Flute/04-dinamE_sudinamu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1319-K_V_Ramanujam-Flute/
4159,32072,01 - C3335 - 3286-Amrutha_Venkate,4,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Amrutha Venkatesh,1,c3335,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3286-Amrutha_Venkatesh/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3201---3400/3286-Amrutha_Venkatesh/04-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3286-Amrutha_Venkatesh/
4162,31922,01 - C2346 - 2321-SR_Padmavathy-V,2,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,SR Padmavathy,1,c2346,https://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2321-SR_Padmavathy-Veena-TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2201---2400/2321-SR_Padmavathy-Veena-TV_Audio/02-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2201---2400/2321-SR_Padmavathy-Veena-TV_Audio/
4163,32063,01 - C2412 - 2403-UP_Raju-Mandoli,4,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,UP Raju,1,c2412,https://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2403-UP_Raju-Mandolin/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2401---2600/2403-UP_Raju-Mandolin/04-marivEre_dikkevvaru-latAngi-patnam_subhramanya_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-2401---2600/2403-UP_Raju-Mandolin/
4165,32188,01 - C4213 - 44-Aruna_Sairam,3,piravA_varam_tArum,latAngi,pApanAsam_sivan,Aruna Sairam,1,c4213,https://www.sangeethamshare.org/tvg/SEASON_2015/44-Aruna_Sairam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2015/44-Aruna_Sairam/03-piravA_varam_tArum-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2015/44-Aruna_Sairam/
4168,32310,10 - C0084 - 080-T_Brinda-Vocal_N,2,vEnkata_ramaNA,latAngi,pApanAsam_sivan,T Brinda,10,c0084,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/080-T_Brinda-Vocal_NPM/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-001-200/080-T_Brinda-Vocal_NPM/02-manasAvrtA_garvamEtikE-Abhogi.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/080-T_Brinda-Vocal_NPM/
4171,32083,01 - C4289 - 4195-Nellai_TV_Krish,3,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Nellai TV Krishnamurthy,1,c4289,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4195-Nellai_TV_Krishnamurthy-Ragam_24x7/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4001---4200/4195-Nellai_TV_Krishnamurthy-Ragam_24x7/03-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4195-Nellai_TV_Krishnamurthy-Ragam_24x7/
4172,31981,15 - C0121 - 117-T.V.Sankaranaray,4,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,TV Sankaranarayanan,15,c0121,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/117-T.V.Sankaranarayanan-Live_Concert-10/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-101-200/117-T.V.Sankaranarayanan-Live_Concert-10/04-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/muralidaran/Uploads-101-200/117-T.V.Sankaranarayanan-Live_Concert-10/
4174,32280,01 - C3325 - 3276-B_Vijayagopal-F,2,vEnkata_ramaNA,latAngi,pApanAsam_sivan,B Vijayagopal,1,c3325,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3276-B_Vijayagopal-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3201---3400/3276-B_Vijayagopal-Flute/02-vEnkata_ramaNA-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3276-B_Vijayagopal-Flute/
4175,32080,01 - C3983 - 3923-A_Durgaprasad-G,2,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,A Durgaprasad,1,c3983,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3923-A_Durgaprasad-Gottuvadyam/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3801---4000/3923-A_Durgaprasad-Gottuvadyam/02-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3923-A_Durgaprasad-Gottuvadyam/
4178,32070,01 - C3109 - 3095-Mambalam_MKS_Si,3,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Mambalam MKS Siva,1,c3109,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3095-Mambalam_MKS_Siva-Nadaswaram/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3001---3200/3095-Mambalam_MKS_Siva-Nadaswaram/03-marivEre_dikkevvaru-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3095-Mambalam_MKS_Siva-Nadaswaram/
4179,31931,01 - C3589 - 3556-Ariyakudi_Raman,2,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,Ariyakudi Ramanuja Iyengar,1,c3589,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3556-Ariyakudi_Ramanuja_Iyengar-NP/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3401---3600/3556-Ariyakudi_Ramanuja_Iyengar-NP/02-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3556-Ariyakudi_Ramanuja_Iyengar-NP/
4180,32241,23 - C0189 - 202_MLVasantakumari-,4,rAgam_tAnam_pallavi,latAngi,Own/Others,ML Vasanthakumari,23,c0189,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/202_MLVasantakumari-WestCoastConcert/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/murthy/Karnatak/UPLOADS-201-400/202_MLVasantakumari-WestCoastConcert/04_rAgam_tAnam_pallavi-latAngi_rAja_mAtangi_latAngi_rakta_bhUshaNi.mp3&amp;url=http://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/202_MLVasantakumari-WestCoastConcert/
4181,32269,01 - c1259 - 793.T.V.SANKARANARAY,3,vEnkata_ramaNA,latAngi,pApanAsam_sivan,TV Sankaranarayanan,1,c1259,https://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/793.T.V.SANKARANARAYANAN/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0601---0800/793.T.V.SANKARANARAYANAN/03-vEnkata_ramaNA-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0601---0800/793.T.V.SANKARANARAYANAN/
4182,32281,01 - C3644 - 011-K_Gayathri,2,vEnkata_ramaNA,latAngi,pApanAsam_sivan,K Gayathri,1,c3644,https://www.sangeethamshare.org/tvg/SEASON_2014/011-K_Gayathri/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2014/011-K_Gayathri/02-vEnkata_ramaNA-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2014/011-K_Gayathri/
4183,32022,01 - C6599 - 6409-Prema_Rangaraja,2,enta_nirdaya_nAmIda,latAngi,mysore_vAsudevAcAr,Prema Rangarajan,1,c6599,https://www.sangeethamshare.org/tvg/UPLOADS-6401---6600/6409-Prema_Rangarajan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6401---6600/6409-Prema_Rangarajan/02-enta_nirdaya_nAmIda-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6401---6600/6409-Prema_Rangarajan/
4184,32285,01 - C3952 - 3891-Padmavathy_Naga,3,vEnkata_ramaNA,latAngi,pApanAsam_sivan,Padmavathy Nagarajan,1,c3952,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3891-Padmavathy_Nagarajan-Papanam_Sivan_Composiions/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3801---4000/3891-Padmavathy_Nagarajan-Papanam_Sivan_Composiions/03-vEnkata_ramaNA-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3891-Padmavathy_Nagarajan-Papanam_Sivan_Composiions/
4188,31925,01 - C3093 - 3078-TN_Seshagopalan,1,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,TN Seshagopalan,1,c3093,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3078-TN_Seshagopalan-TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3001---3200/3078-TN_Seshagopalan-TV_Audio/01-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3078-TN_Seshagopalan-TV_Audio/
4189,32058,01 - C2277 - 038-Prapancham_S_Bal,4,marivEre_dikkevvaru,latAngi,patnam_subhramanya_iyer,Prapancham S Balachandran,1,c2277,https://www.sangeethamshare.org/tvg/SEASON_2011/038-Prapancham_S_Balachandran-Flute/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2011/038-Prapancham_S_Balachandran-Flute/04-marivEre_dikkevvaru-latAngi-patnam_subhramanya_iyer.mp3&amp;url=http://www.sangeethamshare.org/tvg/SEASON_2011/038-Prapancham_S_Balachandran-Flute/
4193,31934,01 - C3928 - 3867-SP_Ramh-Veena,2,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,SP Ramh,1,c3928,https://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3867-SP_Ramh-Veena/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3801---4000/3867-SP_Ramh-Veena/02-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3801---4000/3867-SP_Ramh-Veena/
4196,32167,01 - c0743 - 244.SUBHA_GANESAN,2,piravA_varam_tArum,latAngi,pApanAsam_sivan,Subha Ganesan,1,c0743,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/244.SUBHA_GANESAN/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0201---0400/244.SUBHA_GANESAN/02-piravA_varam_tArum-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/244.SUBHA_GANESAN/
4197,31939,01 - C4689 - 4601-Latha_Ramchand,2,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,Latha Ramchand,1,c4689,https://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4601-Latha_Ramchand/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4601---4800/4601-Latha_Ramchand/02-aparAdhamulanniyu-latAngi.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-4601---4800/4601-Latha_Ramchand/
4199,31979,10 - C0453 - 459-Neyveli_Santhana,4,aparAdhamulanniyu,latAngi,patnam_subhramanya_iyer,Neyveli Santhanagopalan,10,c0453,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/459-Neyveli_Santhanagopalan-180801/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-401-600/459-Neyveli_Santhanagopalan-180801/04-bAgAyanayya_nI_mAyalentO-candrajyOti.mp3&amp;url=http://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/459-Neyveli_Santhanagopalan-180801/
4201,152,01 - C0615 - 109.A.KANYAKUMARI-VI,1,nagumOmu_ganalEni,AbhEri,tyAgarAja,A Kanyakumari,1,c0615,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/109.A.KANYAKUMARI-VIOLIN-PODHIGAI_TV_AUDIO/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0001---0200/109.A.KANYAKUMARI-VIOLIN-PODHIGAI_TV_AUDIO/01-nagumOmu_ganalEni-AbhEri.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/109.A.KANYAKUMARI-VIOLIN-PODHIGAI_TV_AUDIO/
4204,34,01 - C6645 - 6456-Raji_Gopalakris,3,bhajarE_rE_mAnasa_shrI,AbhEri,mysore_vAsudevAcAr,Raji Gopalakrishnan,1,c6645,https://www.sangeethamshare.org/tvg/UPLOADS-6401---6600/6456-Raji_Gopalakrishnan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6401---6600/6456-Raji_Gopalakrishnan/03-bhajarE_rE_mAnasa_shrI-AbhEri.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6401---6600/6456-Raji_Gopalakrishnan/
4205,164,01 - C1783 - 1874-Kalpagam_Swamin,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kalpagam Swaminathan,1,c1783,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1874-Kalpagam_Swaminathan_2-Podhigai_TV_Audio/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1801---2000/1874-Kalpagam_Swaminathan_2-Podhigai_TV_Audio/03-nagumOmu_ganalEni_nAjAli-AbhEri-tyAgarAja.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1874-Kalpagam_Swaminathan_2-Podhigai_TV_Audio/
4208,176,01 - C3478 - 3441-S_Kastshuri_Ran,4,nagumOmu_ganalEni,AbhEri,tyAgarAja,S Kasthuri Rangan,1,c3478,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3441-S_Kastshuri_Rangan/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3401---3600/3441-S_Kastshuri_Rangan/04-nagumOmu_ganalEni-AbhEri-tyAgarAja.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3441-S_Kastshuri_Rangan/
4211,29,01 - C6198 - 6044-Pudukottai_R_Kr,4,bhajarE_rE_mAnasa_shrI,AbhEri,mysore_vAsudevAcAr,Pudukkottai R Krishnamurthy,1,c6198,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6044-Pudukottai_R_Krishnamurthy-Veena_Vadhyagoshti/,http://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6001---6200/6044-Pudukottai_R_Krishnamurthy-Veena_Vadhyagoshti/04-bhajarE_rE_mAnasa_shrI-AbhEri.mp3&amp;url=http://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6044-Pudukottai_R_Krishnamurthy-Veena_Vadhyagoshti/
